date,f
2021-03-28,0.7487752857142858
2021-03-29,0.8045516428571429
2021-03-30,0.860328
2021-03-31,0.844168
2021-04-01,0.828008
2021-04-02,0.811848
2021-04-03,0.7956880000000001
2021-04-04,0.779528
2021-04-05,0.763368
2021-04-06,0.7472080000000001
2021-04-07,0.7506840000000001
2021-04-08,0.75416
2021-04-09,0.7576360000000001
2021-04-10,0.761112
2021-04-11,0.764588
2021-04-12,0.768064
2021-04-13,0.77154
2021-04-14,0.7848176428571428
2021-04-15,0.7980952857142857
2021-04-16,0.8113729285714285
2021-04-17,0.8246505714285715
2021-04-18,0.8379282142857143
2021-04-19,0.8512058571428571
2021-04-20,0.8644835
2021-04-21,0.8792431428571428
2021-04-22,0.8940027857142857
2021-04-23,0.9087624285714285
2021-04-24,0.9235220714285713
2021-04-25,0.9382817142857143
2021-04-26,0.9530413571428571
2021-04-27,0.9678009999999999
2021-04-28,0.9765472857142856
2021-04-29,0.9852935714285713
2021-04-30,0.994039857142857
2021-05-01,1.0027861428571427
2021-05-02,1.0115324285714284
2021-05-03,1.0202787142857142
2021-05-04,1.0290249999999999
2021-05-05,1.0337785714285712
2021-05-06,1.0385321428571428
2021-05-07,1.0432857142857141
2021-05-08,1.0480392857142857
2021-05-09,1.052792857142857
2021-05-10,1.0575464285714287
2021-05-11,1.0623
2021-05-12,1.0629178571428572
2021-05-13,1.0635357142857143
2021-05-14,1.0641535714285715
2021-05-15,1.0647714285714287
2021-05-16,1.065389285714286
2021-05-17,1.066007142857143
2021-05-18,1.0666250000000002
2021-05-19,1.0626478571428573
2021-05-20,1.0586707142857144
2021-05-21,1.0546935714285715
2021-05-22,1.0507164285714286
2021-05-23,1.0467392857142856
2021-05-24,1.0427621428571427
2021-05-25,1.0387849999999998
2021-05-26,1.0336035714285714
2021-05-27,1.0284221428571427
2021-05-28,1.0232407142857143
2021-05-29,1.0180592857142856
2021-05-30,1.0128778571428572
2021-05-31,1.0076964285714285
2021-06-01,1.002515
2021-06-02,0.9952908571428571
2021-06-03,0.9880667142857144
2021-06-04,0.9808425714285715
2021-06-05,0.9736184285714286
2021-06-06,0.9663942857142857
2021-06-07,0.9591701428571429
2021-06-08,0.951946
2021-06-09,0.9437986428571429
2021-06-10,0.9356512857142857
2021-06-11,0.9275039285714286
2021-06-12,0.9193565714285714
2021-06-13,0.9112092142857143
2021-06-14,0.9030618571428571
2021-06-15,0.8949145000000001
2021-06-16,0.8844709285714286
2021-06-17,0.8740273571428572
2021-06-18,0.8635837857142857
2021-06-19,0.8531402142857144
2021-06-20,0.842696642857143
2021-06-21,0.8322530714285715
2021-06-22,0.8218095000000001
2021-06-23,0.8171032142857143
2021-06-24,0.8123969285714286
2021-06-25,0.8076906428571429
2021-06-26,0.8029843571428572
2021-06-27,0.7982780714285714
2021-06-28,0.7935717857142858
2021-06-29,0.7888655
2021-06-30,0.787225
2021-07-01,0.7855845
2021-07-02,0.783944
2021-07-03,0.7823035
2021-07-04,0.780663
2021-07-05,0.7790225000000001
2021-07-06,0.777382
2021-07-07,0.7759812142857143
2021-07-08,0.7745804285714286
2021-07-09,0.7731796428571429
2021-07-10,0.7717788571428571
2021-07-11,0.7703780714285714
2021-07-12,0.7689772857142857
2021-07-13,0.7675765
2021-07-14,0.7613658571428571
2021-07-15,0.7551552142857143
2021-07-16,0.7489445714285714
2021-07-17,0.7427339285714286
2021-07-18,0.7365232857142857
2021-07-19,0.7303126428571429
2021-07-20,0.724102
2021-07-21,0.7202725714285715
2021-07-22,0.7164431428571428
2021-07-23,0.7126137142857143
2021-07-24,0.7087842857142856
2021-07-25,0.7049548571428571
2021-07-26,0.7011254285714285
2021-07-27,0.6972959999999999
2021-07-28,0.6954247857142857
2021-07-29,0.6935535714285713
2021-07-30,0.6916823571428571
2021-07-31,0.6898111428571428
2021-08-01,0.6879399285714286
2021-08-02,0.6860687142857143
2021-08-03,0.6841975
2021-08-04,0.6815940714285714
2021-08-05,0.6789906428571428
2021-08-06,0.6763872142857142
2021-08-07,0.6737837857142858
2021-08-08,0.6711803571428572
2021-08-09,0.6685769285714286
2021-08-10,0.6659735
2021-08-11,0.6620054285714285
2021-08-12,0.6580373571428572
2021-08-13,0.6540692857142857
2021-08-14,0.6501012142857143
2021-08-15,0.6461331428571429
2021-08-16,0.6421650714285715
2021-08-17,0.638197
2021-08-18,0.6369430714285714
2021-08-19,0.6356891428571428
2021-08-20,0.6344352142857143
2021-08-21,0.6331812857142858
2021-08-22,0.6319273571428572
2021-08-23,0.6306734285714286
2021-08-24,0.6294195
2021-08-25,0.627871
2021-08-26,0.6263225
2021-08-27,0.6247739999999999
2021-08-28,0.6232255
2021-08-29,0.6216769999999999
2021-08-30,0.6201285
2021-08-31,0.6185799999999999
2021-09-01,0.6155500714285713
2021-09-02,0.6125201428571428
2021-09-03,0.6094902142857143
2021-09-04,0.6064602857142857
2021-09-05,0.6034303571428571
2021-09-06,0.6004004285714286
2021-09-07,0.5973705
2021-09-08,0.594799
2021-09-09,0.5922275
2021-09-10,0.589656
2021-09-11,0.5870845
2021-09-12,0.584513
2021-09-13,0.5819415
2021-09-14,0.5793699999999999
2021-09-15,0.5778113571428571
2021-09-16,0.5762527142857142
2021-09-17,0.5746940714285714
2021-09-18,0.5731354285714285
2021-09-19,0.5715767857142857
2021-09-20,0.5700181428571428
2021-09-21,0.5684595
2021-09-22,0.5678937142857143
2021-09-23,0.5673279285714286
2021-09-24,0.5667621428571429
2021-09-25,0.5661963571428571
2021-09-26,0.5656305714285714
2021-09-27,0.5650647857142856
2021-09-28,0.564499
2021-09-29,0.5650665714285714
2021-09-30,0.5656341428571429
2021-10-01,0.5662017142857143
2021-10-02,0.5667692857142856
2021-10-03,0.5673368571428571
2021-10-04,0.5679044285714285
2021-10-05,0.568472
2021-10-06,0.5685427142857142
2021-10-07,0.5686134285714286
2021-10-08,0.5686841428571429
2021-10-09,0.5687548571428571
2021-10-10,0.5688255714285714
2021-10-11,0.5688962857142857
2021-10-12,0.568967
2021-10-13,0.5686719285714286
2021-10-14,0.5683768571428571
2021-10-15,0.5680817857142857
2021-10-16,0.5677867142857143
2021-10-17,0.5674916428571428
2021-10-18,0.5671965714285714
2021-10-19,0.5669015
2021-10-20,0.5654472857142857
2021-10-21,0.5639930714285714
2021-10-22,0.5625388571428571
2021-10-23,0.5610846428571429
2021-10-24,0.5596304285714286
2021-10-25,0.5581762142857143
2021-10-26,0.556722
2021-10-27,0.558064
2021-10-28,0.5594060000000001
2021-10-29,0.560748
2021-10-30,0.56209
2021-10-31,0.5634319999999999
2021-11-01,0.564774
2021-11-02,0.566116
2021-11-03,0.5696936428571429
2021-11-04,0.57327128571428565
2021-11-05,0.5768489285714286
2021-11-06,0.5804265714285713
2021-11-07,0.5840042142857143
2021-11-08,0.587581857142857
2021-11-09,0.5911595
2021-11-10,0.5916691428571428
2021-11-11,0.5921787857142857
2021-11-12,0.5926884285714286
2021-11-13,0.5931980714285714
2021-11-14,0.5937077142857142
2021-11-15,0.5942173571428572
2021-11-16,0.594727
2021-11-17,0.5948231428571429
2021-11-18,0.5949192857142857
2021-11-19,0.5950154285714285
2021-11-20,0.5951115714285714
2021-11-21,0.5952077142857143
2021-11-22,0.595303857142857
2021-11-23,0.5953999999999999
2021-11-24,0.5951962142857142
2021-11-25,0.5949924285714285
2021-11-26,0.5947886428571428
2021-11-27,0.5945848571428571
2021-11-28,0.5943810714285714
2021-11-29,0.5941772857142857
2021-11-30,0.5939735
2021-12-01,0.594605
2021-12-02,0.5952365000000001
2021-12-03,0.5958680000000001
2021-12-04,0.5964995000000001
2021-12-05,0.5971310000000001
2021-12-06,0.5977625000000001
2021-12-07,0.5983940000000001
2021-12-08,0.5975909285714286
2021-12-09,0.5967878571428572
2021-12-10,0.5959847857142857
2021-12-11,0.5951817142857143
2021-12-12,0.5943786428571428
2021-12-13,0.5935755714285714
2021-12-14,0.5927724999999999
2021-12-15,0.5925970714285713
2021-12-16,0.5924216428571428
2021-12-17,0.5922462142857142
2021-12-18,0.5920707857142856
2021-12-19,0.591895357142857
2021-12-20,0.5917199285714285
2021-12-21,0.5915444999999999
2021-12-22,0.5896244999999999
2021-12-23,0.5877045
2021-12-24,0.5857844999999999
2021-12-25,0.5838645
2021-12-26,0.5819445
2021-12-27,0.5800245
2021-12-28,0.5781045
2021-12-29,0.5794211428571429
2021-12-30,0.5807377857142857
2021-12-31,0.5820544285714285
2022-01-01,0.5833710714285715
2022-01-02,0.5846877142857143
2022-01-03,0.5860043571428571
2022-01-04,0.587321
2022-01-05,0.5918419285714286
2022-01-06,0.5963628571428571
2022-01-07,0.6008837857142857
2022-01-08,0.6054047142857143
2022-01-09,0.6099256428571429
2022-01-10,0.6144465714285714
2022-01-11,0.6189675
2022-01-12,0.6207362142857142
2022-01-13,0.6225049285714286
2022-01-14,0.6242736428571428
2022-01-15,0.6260423571428572
2022-01-16,0.6278110714285714
2022-01-17,0.6295797857142857
2022-01-18,0.6313485
2022-01-19,0.6329060714285714
2022-01-20,0.6344636428571429
2022-01-21,0.6360212142857142
2022-01-22,0.6375787857142857
2022-01-23,0.6391363571428571
2022-01-24,0.6406939285714286
2022-01-25,0.6422515
2022-01-26,0.6428840714285714
2022-01-27,0.6435166428571428
2022-01-28,0.6441492142857143
2022-01-29,0.6447817857142858
2022-01-30,0.6454143571428572
2022-01-31,0.6460469285714286
2022-02-01,0.6466795000000001
2022-02-02,0.6475673571428572
2022-02-03,0.6484552142857143
2022-02-04,0.6493430714285714
2022-02-05,0.6502309285714286
2022-02-06,0.6511187857142857
2022-02-07,0.6520066428571428
2022-02-08,0.6528944999999999
2022-02-09,0.6529729999999999
2022-02-10,0.6530514999999999
2022-02-11,0.6531299999999999
2022-02-12,0.6532085
2022-02-13,0.653287
2022-02-14,0.6533654999999999
2022-02-15,0.6534439999999999
2022-02-16,0.6529105714285713
2022-02-17,0.6523771428571428
2022-02-18,0.6518437142857142
2022-02-19,0.6513102857142857
2022-02-20,0.6507768571428572
