econ_index,econ_index_se,f_gdp,f_gdp_se,f_potus,f_potus_se
-0.132159,0.1266223776436845,2.13044,0.3214647649243222,0.00104286,0.021741028082028383
-0.13105899999999998,0.13083128432096178,2.1012000000000004,0.29994064278407023,-3.937895e-5,0.021189826026591994
-0.14382899999999998,0.13316611309286563,2.074025,0.29742721048104515,-6.414820000000001e-4,0.021961241766342995
-0.13894099999999998,0.12247493677556683,2.08513,0.28660040397929715,-4.039505e-4,0.022033742768435383
-0.145465,0.12548140525439444,2.04687,0.3295414451560966,-0.001637575,0.023253126930284484
-0.134739,0.11571576381899798,2.1043250000000002,0.31275373054695654,-2.50436e-4,0.021797248610159806
-0.12198400000000001,0.11679440932561665,2.1582850000000002,0.2975620660321376,3.5533600000000004e-4,0.021330761326518937
-0.08633160000000001,0.08470239133349179,2.33652,0.2954867486094931,0.004058235,0.019616486590788122
-0.0757689,0.0791164403001308,2.3859,0.36538443594994086,0.007505754999999999,0.021080884325532408
-0.07225414999999999,0.05039221034486429,2.35855,0.24604840209388082,0.007990879999999999,0.020125957497228793
-0.07600984999999999,0.05593769328741747,2.36591,0.22645914132379302,0.008229094999999999,0.020091584072982522
-0.06866610000000001,0.059910905930317206,2.411715,0.22574246927355635,0.01027565,0.019958620182417054
-0.0597775,0.10230296262230466,2.4821850000000003,0.25586157902365997,0.0126214,0.020914453603273514
-0.0509159,0.06700996584603343,2.48989,0.2622699652243794,0.0146117,0.021213163289425987
-0.0412015,0.07785273822899078,2.564335,0.23256154353361924,0.01579695,0.020591223276667344
-0.018861299999999998,0.07799355544452824,2.640885,0.22736376485899734,0.01811715,0.02043444513192004
-7.706115e-4,0.0610430248850694,2.6634700000000002,0.24310141622375592,0.01850195,0.020087980676668424
0.0036193550000000003,0.052629128038639596,2.67129,0.20397940947744392,0.0195854,0.0185974428201282
0.0232108,0.056393266263180045,2.6859,0.2317872320336487,0.02171255,0.018761563328304528
0.0223523,0.05719342800877947,2.70291,0.21008048592335454,0.023373400000000003,0.019551363644069033
0.04934875,0.06134742555631264,2.8187100000000003,0.27608255151385475,0.02566985,0.018320464200247143
0.0443427,0.10878703979813176,2.90439,0.49012414036543006,0.02759805,0.0229419247727489
0.06777195,0.07660391665196704,3.0250199999999996,0.29815776503610264,0.0296417,0.018631606847602136
0.05511775,0.05479833940378418,2.95737,0.25884939218333997,0.0288734,0.018818719372466364
0.07100545,0.07422653703638268,3.032705,0.3068369867430855,0.03061005,0.01768852849018117
0.07730505,0.09505470046389786,3.0634,0.336474664705694,0.0319132,0.017855941275421457
0.0736782,0.09996950917600565,3.064795,0.3494961110065308,0.0309273,0.017070767769239388
0.07445155,0.09697402815430232,3.06685,0.3407747259398495,0.0305995,0.01702509615570282
0.0613997,0.09679220878873022,3.005145,0.329135134213367,0.029570449999999998,0.01773087829751565
0.04497745,0.09376516399746597,2.925155,0.3159997529734853,0.02825015,0.017464756059822555
0.0613433,0.06438658633041586,2.898395,0.30675409033819184,0.026904749999999998,0.0183196914385978
0.0412887,0.054696077042940945,2.89677,0.2419938311400707,0.0276325,0.01788709970580537
0.05047875,0.05759395397239716,2.82988,0.2561416734254775,0.0262328,0.018889944295929224
0.040706599999999996,0.06677869273710522,2.754905,0.2892637433219613,0.0244971,0.01844244220554863
-0.0232907,0.10176107771773926,2.63788,0.43181184110407994,0.01465075,0.02253173126479825
-0.03077555,0.08517094233762468,2.58919,0.3117048400087998,0.01416685,0.021278407943688616
-0.045642749999999996,0.07923509800219421,2.52691,0.29474347567943715,0.0109835,0.021443638522961314
-0.036033499999999996,0.06716345726142033,2.5491099999999998,0.3224482619527134,0.01280745,0.019963212962564817
-0.0811556,0.07351638727991854,2.34981,0.33143717525203603,0.0067465749999999994,0.021347977436792197
-0.1392655,0.12204937534330919,2.1030749999999996,0.425750216420392,-0.0036485650000000003,0.02331946719263656
-0.197907,0.1726097810504639,1.7985799999999998,0.4551380944439045,-0.00872795,0.02670859305923278
-0.24568050000000002,0.1962963892049388,1.6010149999999999,0.5173552780445988,-0.0146845,0.02845760741203803
-0.2926415,0.20925075400557389,1.404315,0.5771575824047719,-0.0199271,0.030599868104698145
-0.30612,0.22473834543442683,1.30301,0.6509492625528707,-0.02327435,0.03257553081247753
-0.39628450000000004,0.28417509402075947,0.950828,0.7034344284466896,-0.0315452,0.03541287761644936
-0.4394575,0.3085162834850579,0.768735,0.8140338901583846,-0.0373392,0.03971341822018402
-0.4419075,0.30387746400356613,0.73912,0.8030536610766257,-0.038088449999999996,0.03849867907595249
-0.4628215,0.3355940467388542,0.6265035000000001,0.8888644567600328,-0.042214249999999995,0.039722250165660875
-0.533371,0.3724905231192237,0.36638400000000004,0.956269809955452,-0.049753900000000004,0.044133893045956996
-0.49899550000000004,0.37098413044289064,0.48302999999999996,0.8843283028603068,-0.048467350000000006,0.04173701228080996
-0.547133,0.39775076978678253,0.30882149999999997,0.9389267106627983,-0.05044085,0.044031558796712514
-0.562152,0.4007913873213738,0.260822,0.9559495772006025,-0.053028599999999995,0.04496993081313332
-0.5855049999999999,0.3969616632961694,0.1385655,1.0017851003147404,-0.056969,0.04653391023271704
-0.5717325,0.41034957092058755,0.1508585,1.0007243559260257,-0.057218950000000005,0.04721264688587235
-0.591777,0.4282467073987427,0.1053655,1.041253070007777,-0.060085150000000004,0.048563278622982035
-0.6105240000000001,0.44693014870262143,0.0130441,1.0279371418768963,-0.0624412,0.047443281252264734
-0.619509,0.47269917596003375,-0.0242484,1.0550664557057132,-0.0641254,0.04748117147914079
-0.6267475,0.4660320859494456,-0.048833249999999995,1.0733600453149066,-0.0643759,0.047970902496137946
-0.6666585,0.46919247422892457,-0.167339,1.1208552495799107,-0.0674568,0.050683789026922624
-0.688909,0.47032093054901303,-0.294721,1.1584269606781499,-0.06992025,0.052532021771861434
-0.6779045,0.47529337112240017,-0.277404,1.206974157490883,-0.07046395,0.05584490020278247
-0.7009175000000001,0.48529766438430183,-0.38298350000000003,1.1772217767034467,-0.07369965,0.05369950793016934
-0.716913,0.5117428117086456,-0.4060915,1.191094962773701,-0.07464290000000001,0.05350716872534165
-0.71025,0.5343140054227687,-0.396237,1.1953711433793612,-0.07424765,0.05336470268153567
-0.7050270000000001,0.5321734134857072,-0.3559695,1.1778931833818849,-0.07346595,0.05291355448673419
-0.710345,0.4864731467528177,-0.4066645,1.1831542861097355,-0.0745706,0.053156153102832865
-0.7065655,0.5331499799264379,-0.3898555,1.179929625489342,-0.07419624999999999,0.05315336104735959
-0.699955,0.5418412917477652,-0.3952175,1.1960339720479227,-0.07430805,0.053804633275703444
-0.691477,0.5230211906867853,-0.33920649999999997,1.1705827813370504,-0.0747577,0.05315665024030438
-0.675686,0.5167109620411492,-0.312318,1.166160906234203,-0.07257055,0.05293191619329795
-0.6740185000000001,0.5146479155217109,-0.292882,1.144751444465655,-0.07246585,0.051484071468764055
-0.70526200000000006,0.5345828951317895,-0.3745095,1.1767791379599792,-0.074657,0.052741139431728944
-0.713149,0.529347985188777,-0.4148595,1.204765533958809,-0.07675180000000001,0.05388185109570508
-0.7192215,0.5849020610972399,-0.4591195,1.2419406773816726,-0.07750615,0.05518297283873583
-0.769687,0.5461704726583184,-0.6212515,1.2831121595962385,-0.0819346,0.05691575099156802
-0.75284,0.5612334935982202,-0.560126,1.242237474940735,-0.07838945,0.05544437314302954
-0.7469325,0.5692389198140375,-0.5219050000000001,1.2365057834010862,-0.07748089999999999,0.055151473610782716
-0.743213,0.5886892402995106,-0.5537795,1.2715880594130649,-0.07970730000000001,0.05562800434711898
-0.7953595,0.6140140223519841,-0.7576025,1.3298716835240254,-0.08579175,0.059669541119026594
-0.8025614999999999,0.5927563156017307,-0.785588,1.3400658272953012,-0.0881145,0.06032110540174099
-0.808216,0.6093937166953194,-0.776851,1.3539444768225481,-0.0890952,0.059471735040776616
-0.819117,0.6122094408313689,-0.8474805000000001,1.3673212070416534,-0.0896643,0.060617230133347605
-0.8093465,0.5819179921860689,-0.800613,1.3600319482468424,-0.08831939999999999,0.05986425831264102
-0.82605,0.5880117386299161,-0.842884,1.368244420964272,-0.0885354,0.06030359269998249
-0.815736,0.6427085755592518,-0.8030975,1.34299535533517,-0.08781875,0.05988717443846718
-0.7986709999999999,0.6095357780085904,-0.7521599999999999,1.3199912655464945,-0.08631559999999999,0.059025897989722964
-0.7638214999999999,0.5989103455684699,-0.6065875000000001,1.2771267099072723,-0.08232395,0.05625412515635303
-0.7449969999999999,0.601975670921902,-0.531501,1.2557029204046883,-0.07968535,0.05508679596560171
-0.730332,0.5644981267668823,-0.5413275,1.2483893505204555,-0.07935395,0.05554243887725884
-0.7502165000000001,0.5515836668604794,-0.5521615,1.2483387645036,-0.08026385,0.055288998847457256
-0.7420085,0.5575027089826066,-0.491187,1.237583203034465,-0.0781395,0.05437151391133005
-0.720629,0.561864870172776,-0.4736915,1.2307223365130648,-0.074,0.05321309395144598
-0.7044945,0.5501131129154839,-0.407684,1.2054615967930316,-0.07710035,0.05325655003662967
-0.7062745,0.5636001156370661,-0.38605849999999997,1.1912409503212282,-0.0763425,0.05356643691300138
-0.694699,0.5455240559809718,-0.359459,1.1879294541420218,-0.07534095,0.05370157366874543
-0.6842094999999999,0.5264931787859974,-0.2838945,1.1713191731606776,-0.07142309999999999,0.052614174050055425
-0.662356,0.487380299536754,-0.20888,1.1413524956599945,-0.06948935,0.05060337967266722
-0.617875,0.4756400486584977,-0.0801235,1.0932394740127258,-0.06531785,0.04928013032840871
-0.593898,0.44194971859786036,0.002304245,1.0647938484824653,-0.06235285,0.048630666744106925
-0.599712,0.47101722406191743,0.034436350000000004,1.0457362739469904,-0.05954765,0.047226789653378835
-0.5477505,0.4396191829355235,0.258103,0.9459056135162868,-0.053109149999999994,0.04382388921327405
-0.534274,0.4324208295100351,0.339656,0.9305816111708881,-0.05155595,0.04241485090338223
-0.5134425,0.3546925421920857,0.43676950000000003,0.8888246799136447,-0.0494261,0.041693940888903935
-0.483881,0.3434831527660763,0.532505,0.8558365692392639,-0.0468398,0.039985086104002934
-0.4770545,0.33976536133499724,0.589955,0.843416784236572,-0.0449386,0.0396900031112463
-0.4827505,0.35359688577631104,0.5965585,0.8374712660184171,-0.0468714,0.03951226234586412
-0.468518,0.3733132998961151,0.6277885000000001,0.8160330601687871,-0.043458949999999996,0.03898678857354851
-0.4510015,0.382357225138097,0.675514,0.8275792547903348,-0.0419552,0.03978125991695169
-0.458662,0.3627346008927888,0.668289,0.8343232804256165,-0.041338849999999996,0.03998165574579624
-0.436838,0.3411894150487341,0.7809505,0.7599226274893603,-0.03921865,0.03656226211255767
-0.415436,0.313714149080862,0.8882635000000001,0.7255106212845452,-0.0338415,0.035175346040338264
-0.379081,0.2839306216592503,1.01975,0.6934072682673952,-0.0311946,0.03408337926398449
-0.3343855,0.2723054376205674,1.2012800000000001,0.6667722361276187,-0.023993550000000002,0.032567941514311305
-0.33020099999999997,0.2583638274324457,1.23551,0.6093779329612724,-0.02393415,0.03151903321657852
-0.347541,0.23038035171601814,1.18044,0.6313025647338646,-0.02298075,0.033286287114938605
-0.2833075,0.210211855555916,1.441905,0.543952179578881,-0.01883055,0.02862377330425156
-0.248111,0.22499184746286194,1.5660599999999998,0.5159935929987025,-0.015113600000000001,0.02732112462655193
-0.262171,0.22280220329803177,1.55072,0.5033229583537403,-0.0144017,0.027395393019209024
-0.2392435,0.22445327591132827,1.63177,0.47671134193259845,-0.0116778,0.026600535802204766
-0.20724399999999998,0.21173424761980322,1.7753999999999999,0.4402720595319175,-0.0078453,0.026470717277054488
-0.1741055,0.19046100600604854,1.9198,0.4108756547859982,-0.00528903,0.02504267388725678
-0.135148,0.1769615662703989,2.087815,0.45073777560288597,-0.002441885,0.025323127847784583
-0.1217235,0.11065760680403117,2.15097,0.3575147780105083,0.001123015,0.02338495171686163
-0.09474350000000001,0.09623341319221425,2.28085,0.31978013429268637,0.005164645000000001,0.021934259249312082
-0.0703618,0.08306441173333551,2.4063,0.28575086015036266,0.008535315,0.02075225268044621
0.00310651,0.08355906585996496,2.65881,0.3230737169065017,0.0189886,0.02090614434116463
0.0657538,0.078217259846053,2.83881,0.33851859488811,0.0259937,0.020511322160228773
0.0500689,0.06687692842174756,2.8388600000000004,0.31960997383200923,0.02501255,0.01950763350335288
0.08887324999999999,0.05969520305075339,3.03504,0.31205038985433964,0.030376550000000002,0.01863943793706698
0.061030600000000004,0.06810489529748116,3.04178,0.2865998926630657,0.0294947,0.01866436061016283
0.08183615,0.12803540932666452,3.1426800000000004,0.3169980422739963,0.032741450000000005,0.019566631670288874
0.0941564,0.09825023530266756,3.1746299999999996,0.3599908821448389,0.0333353,0.01987103683291761
0.13801950000000002,0.10724411925981805,3.38219,0.3975875562167927,0.0375668,0.02001004825346886
0.165979,0.13590887884813588,3.5042999999999997,0.5050436656953334,0.03719,0.01995962218904184
0.1821485,0.18156111143482462,3.561275,0.5897933279209128,0.03849545,0.023172272402865925
0.2422735,0.18472840822279638,3.79446,0.6753525026587748,0.0454274,0.024223279726522776
0.2845375,0.21166968934622052,4.0198350000000005,0.7401856300345131,0.04932225,0.02666549426573484
0.35859149999999995,0.22731071007788356,4.45049,0.8264789331778879,0.061805,0.02972953404454434
0.4341725,0.2658790959387401,4.846405,0.9206712897654181,0.07379005,0.03346714081185561
0.5591485,0.33455148333278745,5.44562,1.1281212250831225,0.08926795000000001,0.038749258434178424
0.539903,0.37192690445923654,5.334435,1.0976222267271831,0.0861602,0.03702493711724958
0.5606265,0.4563051015940666,5.42512,1.122406951965714,0.0908554,0.03865660288928272
0.584437,0.46033157510759465,5.578315,1.1772090301686022,0.09408849999999999,0.03999159997398107
0.586193,0.4419240163443289,5.551215,1.2017924597784884,0.09092495,0.0409138223977175
0.591045,0.4201431569402952,5.58577,1.17598907655861,0.09345919999999999,0.04049855217267359
0.5934915000000001,0.4249937888825321,5.629175,1.2000701918968961,0.095747,0.04106775894667658
0.5946315,0.42806093656487143,5.639385,1.1973377681438486,0.09653195,0.042414188321567625
0.6381315,0.452676353083209,5.84274,1.2966344582847547,0.103834,0.045279164657729284
0.663404,0.46799840150597394,5.92318,1.3165140248354399,0.10510800000000001,0.046554639112122605
0.7066435,0.4827072203417661,6.1286000000000005,1.3907974551338114,0.1080705,0.04806074765837798
0.710803,0.4833538406404507,6.247805,1.4062994788693284,0.1106525,0.048822479114365665
0.736623,0.5293782530121716,6.32866,1.4557120183094971,0.1120695,0.05076679455408029
0.783419,0.5692603766092228,6.610925,1.5488062878864026,0.120913,0.05311483639589551
0.7833645,0.5673782109973621,6.6023700000000005,1.5510450172702617,0.12075,0.05271331373232271
0.7939324999999999,0.5696328802735654,6.65194,1.5662882509005895,0.121576,0.05302778715169291
0.8266720000000001,0.5903829786446932,6.771475000000001,1.6263554962115039,0.123927,0.05478732092736592
0.8395794999999999,0.5965745036359139,6.7903199999999995,1.6794104558591534,0.1267445,0.0564106001773657
0.8522645,0.6282325415445078,6.878105,1.7361977873947902,0.1300285,0.05856803547431886
0.887948,0.6066599281149911,7.047835,1.7390281907192677,0.132506,0.05871724682923618
0.8663655,0.62002368685058,7.029585,1.7169277661395663,0.13061,0.05823699790716593
0.891261,0.6593638893593576,7.159435,1.7509289976180435,0.13494,0.059673337162706584
0.913385,0.6643932792746337,7.274045,1.7836159108285519,0.1361475,0.060084524199800655
0.921531,0.6968155077834954,7.236065,1.7976726260114482,0.136992,0.059963236263197446
0.9223645,0.6948084470976849,7.274845,1.8082601138763081,0.13808,0.06053821835023234
0.890008,0.689683966007205,7.171035,1.776732530823833,0.1340245,0.06090657015736517
0.9316285,0.6923387051150297,7.363915,1.8230314079813719,0.139572,0.062210377220118296
0.92029,0.6773506509753587,7.307905,1.801172692434201,0.138284,0.06144231318704634
0.891953,0.6546408996922254,7.134410000000001,1.7621593480987012,0.13410899999999998,0.06040580233696704
0.9025335,0.6615048811687945,7.168265,1.7794707248322994,0.133872,0.06044455072507408
0.871382,0.6524488231128418,7.05931,1.7181548358032854,0.12994650000000002,0.058984799388128145
0.8673225,0.6393530712882116,7.030995,1.6944683761064796,0.1313915,0.05831682465986408
0.8459190000000001,0.6165032612789741,6.89337,1.6523433902715379,0.127471,0.05633502991891224
0.832385,0.6067344065685056,6.828735,1.633537804873529,0.12611899999999998,0.055102435180681274
0.8126005000000001,0.5997561548375127,6.695460000000001,1.6232025730376263,0.1239625,0.05407331947911375
0.801269,0.5839553577655409,6.65774,1.5710632063665801,0.12225,0.05365765948529925
0.7856125,0.5913425881103822,6.608029999999999,1.5468704273128333,0.119575,0.052758140207017884
0.778926,0.5973344844756674,6.543345,1.5136912173698869,0.118131,0.05220444923250079
0.7692669999999999,0.5871588580025341,6.47907,1.4969084805393018,0.117592,0.05180282969864006
0.754783,0.5712036425407723,6.374745,1.45791564490469,0.1162445,0.05114590701612695
0.7298435,0.5506949068338816,6.27612,1.4209082391870096,0.113227,0.04994803558157578
0.7038055000000001,0.5343003850764613,6.144775,1.373319524013518,0.107004,0.048722922517837865
0.680768,0.5027851849238097,6.033835,1.3582541694609807,0.1058595,0.04810864478051393
0.6555865000000001,0.48509302523304104,5.871085000000001,1.3265847244609363,0.10014400000000001,0.047815419773840385
0.648613,0.4934510784635057,5.862475,1.307283965238934,0.101436,0.04640190302622918
0.656119,0.49471152403930585,5.9051,1.3030992863576152,0.1024385,0.04569369586375063
0.6380435,0.5044319673728774,5.85537,1.2609977246244553,0.1006585,0.04435205510122533
0.624951,0.4596039433653749,5.781585,1.2245303849550848,0.0980674,0.04273055575731114
0.6195285,0.4619753880225551,5.742039999999999,1.237792186270618,0.09783359999999999,0.04349475108888329
0.5905615,0.4542694478242846,5.635645,1.170526491744529,0.0951534,0.041680163329692016
0.5732094999999999,0.4704868933161673,5.528795000000001,1.1354853105416582,0.0922663,0.04090167232062085
0.552352,0.43892584113285893,5.4124099999999995,1.1000060586462619,0.09057219999999999,0.04056899631749064
0.5443215,0.4359762672240281,5.39431,1.0892456494553246,0.0890162,0.03942864637801425
0.5515859999999999,0.43637745554068047,5.39468,1.113913985397166,0.0890084,0.039641598377545086
0.544835,0.40129557529322174,5.32318,1.0702828834957359,0.08690415,0.03764232949154282
0.505842,0.3790929086420305,5.19359,1.0127624923072711,0.0830368,0.036144022416011855
0.4958475,0.37434020273947727,5.12663,0.9964169883570844,0.07951045,0.0358106994091394
0.486341,0.3768122150998898,5.09448,0.956307615873758,0.078996,0.03460391532209179
0.472754,0.3723835385315718,5.00978,0.9355474223014956,0.0773519,0.03436113914622724
0.4551365,0.3524709330666834,4.923105,0.9040396059847898,0.07560505000000001,0.03379182458443911
0.41645699999999997,0.3020174350846918,4.721555,0.8341706362916389,0.07123025,0.03185712059452828
0.3791445,0.26595879904242775,4.55513,0.7846803410775272,0.0659714,0.03013935080014986
0.3508035,0.24452343490875886,4.428085,0.7471269837331371,0.06050025,0.028877303875663934
0.3250745,0.24980303661025707,4.31051,0.7097257281602988,0.05775435,0.027766566786362624
0.288843,0.19819026656180244,4.099774999999999,0.6401541945108524,0.0506005,0.02609738903572712
0.249479,0.1886357503249216,3.93781,0.5934507568450369,0.0490407,0.024935066052733157
0.229943,0.18866636416728008,3.8324949999999998,0.528085232456756,0.0475655,0.023683905294960922
0.2133735,0.15750745258559598,3.76305,0.520484855439503,0.04496305,0.023297955081144597
0.1974715,0.1622310737261963,3.672315,0.4823438559854457,0.043166800000000005,0.021443869713494573
0.1554915,0.16377782149024228,3.480375,0.4678060261501772,0.0395106,0.022767447659110755
0.1425955,0.15213160512332954,3.411185,0.3994631571663077,0.0383164,0.02102937352181924
0.1528715,0.13382179087741086,3.45892,0.3833718173928815,0.037573999999999996,0.019527211159045904
0.141212,0.09650097052475627,3.396055,0.38292644995170566,0.03677365,0.019163952715273144
0.1150845,0.11199494087492093,3.2673949999999996,0.37453582106792355,0.033598550000000005,0.020221169300301392
0.1403025,0.09533366474692048,3.3772349999999998,0.3627604386996353,0.0366281,0.01949142778933511
0.147976,0.11334244542683979,3.411705,0.3891196367522477,0.03727975,0.02014840551834302
0.149368,0.11087636083657061,3.417005,0.37137829154731977,0.0371343,0.019953862910476336
0.1324315,0.0896312269469748,3.3627599999999997,0.3337156068980925,0.03520085,0.018944983515091243
0.14295999999999998,0.09010048607768842,3.37623,0.33982839357569294,0.036642949999999994,0.019520692653624137
0.132681,0.08966748491865288,3.3284450000000003,0.32459111917616396,0.0354734,0.018900949597941762
0.1152505,0.07605664807546599,3.255805,0.3128208343426561,0.03356695,0.019077059515727385
0.11251749999999999,0.07162272101873268,3.24028,0.3259753303888478,0.0332011,0.01890334403476845
0.0918262,0.07586233371557388,3.13517,0.3663173774099855,0.0328182,0.020573838161163795
0.0832391,0.05992953519192744,3.131995,0.3060410505212227,0.0319639,0.018862183753149967
0.0723673,0.06400258253918283,3.08447,0.31298586586064686,0.0298415,0.01797096022348561
0.053944149999999996,0.06364751040284347,3.017105,0.3026423742199688,0.029326249999999998,0.018349810897380348
0.0665093,0.053399952163809716,3.0492850000000002,0.250294516862888,0.029885250000000002,0.01830526543181399
0.0516514,0.0539742351033562,2.9644899999999996,0.228892136420317,0.02890075,0.018768846659279748
0.0477235,0.05532978360137044,2.9705199999999996,0.22641035836142792,0.0279067,0.018525845712951905
0.037986400000000003,0.05469850848538672,2.907085,0.2387479505455676,0.02727945,0.01891654123307968
0.0263028,0.06381337380034335,2.8521099999999997,0.22290861128119088,0.0268394,0.019411918632174098
0.0220896,0.07554693487550768,2.8666549999999997,0.30559282201903143,0.02868905,0.019179948434838254
-0.001051265,0.05891071007792696,2.73296,0.21966691663601143,0.023445399999999998,0.01909873974701117
-0.0148553,0.05923573700000154,2.678415,0.2466960190405905,0.0217242,0.02050061243078536
0.007217975,0.0504759283436006,2.67678,0.22906809235228243,0.020610200000000002,0.019699349435392723
0.01425465,0.06143778494648752,2.688515,0.29102587722899165,0.0224185,0.020643560721908216
0.03097925,0.05023248238273621,2.69669,0.23876724606318386,0.0237346,0.01924593461010906
0.03039745,0.051996296076197775,2.707195,0.23579608428368914,0.024241949999999998,0.018445307401139793
0.007940485,0.0711683575175021,2.66167,0.2684398603628495,0.020939350000000002,0.021044538175760463
0.0161935,0.054015586984981226,2.6830249999999998,0.19457813938406798,0.02065875,0.018450794012054007
